id,species,source,url,common_name,abundance,status,family,notes
chlidonias_leucopterus_00034,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1696_white-winged_tern_vitvingad_tarna_chlidonias_leucopterus_maasai_mara_kenya_20141202_4_1000.jpg?itok=2B75Grnu,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00035,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1696_white-winged_tern_vitvingad_tarna_chlidonias_leucopterus_maasai_mara_kenya_20141202_3_1000.jpg?itok=MINRr3CY,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00036,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1696_white-winged_tern_vitvingad_tarna_chlidonias_leucopterus_maasai_mara_kenya_20141202_1_1000.jpg?itok=SsWnWafC,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00037,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1696_white-winged_tern_vitvingad_tarna_chlidonias_leucopterus_lake_baringo_kenya_20141208_1_1000.jpg?itok=IDdD7D4X,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00038,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/aab_9410.jpg?itok=mL3uTiMC,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00039,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/5f1g4398weissflugelseeschwalbea.jpg?itok=vw1aSOYj,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00040,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/picture_1592.jpg?itok=EHl5-v0-,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00041,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/picture_1578.jpg?itok=zhs7hKGH,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00042,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_4579a.jpg?itok=jUcG8u6y,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00043,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/e72f2464.jpg?itok=7fLGfB5l,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00044,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/2016-08-02_14.37.23-1.jpg?itok=1IhEd4uo,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00045,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/witvleugelstern_edp_290516_1622wn.jpg?itok=JrtFCJlH,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00046,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_6951.JPG?itok=RQKXQU8e,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00047,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/27970008a1a1a.jpg?itok=M7kIU6z4,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00048,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/White-winged_Tern_0.jpg?itok=h71dOZt3,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00049,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_1375_3.JPG?itok=2_ufc043,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00050,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_1376_0.JPG?itok=vI1-V0vM,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00051,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/E72C2001.jpg?itok=ksQvn8bY,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00052,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/E72B1287.jpg?itok=ssnhGhk3,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00053,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/image_214.jpg?itok=VWuJXBsU,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00054,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_3941.jpg?itok=3maJfFKq,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00055,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/BDA_7634.jpg?itok=VNzkAHI7,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00056,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/White-winged_Tern.jpg?itok=-lafghIG,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00057,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/BCA_9587.jpg?itok=XlwRYkRI,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00058,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias_leucopterus_Weissflugelseeschwalbe_1501.JPG?itok=4Z0TdFIx,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00059,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/2015_02_21_Chlidonias_leucopterus.jpg?itok=momvTuXE,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00060,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Picture_696.jpg?itok=vJIv_E4c,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00061,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/BAB_8453.jpg?itok=IbMyHIBO,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00062,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_4619.JPG?itok=krwhFDW6,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00063,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ca17872.jpg?itok=vjnaAGJw,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00064,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Ak_kanatli_sumru.JPG?itok=Hh7Lwfhs,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00065,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ca15446.jpg?itok=hYG_hY5H,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00066,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/white_winged_tern_nonbr_tana.jpg?itok=Y-biMm7D,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00067,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chl.leu.jpg?itok=hP0el-YT,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00068,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus_007.jpg?itok=gMBW322u,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00069,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus_006.jpg?itok=OQQJqAgX,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00070,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus_005.jpg?itok=g5X7OnYC,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00071,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus_004.jpg?itok=EZvl4BEV,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00072,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus_002.jpg?itok=0Tjfx2UI,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00073,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus_001.jpg?itok=b0LqBMKt,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00074,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/_TG10933_corr_IBC.JPG?itok=Rhzj6BHi,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00075,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/White_Winged_tern_3.jpg?itok=503krbMU,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00076,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/White_Winged_Tern_2.jpg?itok=4v59ooPP,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00077,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/841586pp.jpg?itok=ycrODVYs,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00078,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/8263.jpg?itok=dZ3kP77H,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00079,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus-2-.jpg?itok=yG0bCn1c,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00080,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/White-winged_Tern_at_Loes_12_-_Copy.JPG?itok=HZ3MA4Mx,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00081,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/White-winged_Tern_at_Loes_7_-_Copy.JPG?itok=59G8p_w_,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00082,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/wwbt_copy_0.jpg?itok=ODUrmfXl,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00083,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/WD1D1148.jpg?itok=sLCZlwDQ,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00084,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/WD1D0322.jpg?itok=XpfVMzvh,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00085,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_1392.JPG?itok=ybONu_lF,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00086,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_1299_0.JPG?itok=mjVRFtEv,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00087,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/2013_02_18_Chlidonias_leucopterus1.jpg?itok=zUGbfeuC,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00088,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Rybitwa_bialoskrzydla_3_7639.jpg?itok=yAdGeiGK,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00089,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/143687859.E2UrCu5S._04F6409.jpg?itok=wql4a-2k,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00090,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/wwbt_copy.jpg?itok=bpv0Zr-z,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00091,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_3101.jpg?itok=Ko1JNJqx,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00092,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/AS0F8648_resize.jpg?itok=Kj_UawQh,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00093,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/AS0F8647_resize.jpg?itok=gspioBf6,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00094,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias-leucopterus-Zyskowski_0482.jpg?itok=kvMctpJt,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00095,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DPP_02076.JPG?itok=MgjLkjWp,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00096,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DPP_02059.JPG?itok=Xi7aWEE2,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00097,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DPP_02058.JPG?itok=CBZWYBs9,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00098,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Guifette_leucoptere_-_Lake_Awasa_Ethiopie.jpg?itok=zVWkRDUV,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00099,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/chlleu100926_1rrw.jpg?itok=UKL8hwR-,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00100,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Chlidonias_leucopterus_1.JPG?itok=IFbk84UH,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00101,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Tern_White_Winged.JPG?itok=pPfhL86o,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00102,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Guifette_leucoptere_2010.1113.DVD_55..jpg?itok=YaPnNmPJ,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00103,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Guifette0846.jpg?itok=XarJlM-0,White-winged Tern,C,WV PM,Laridae,-
chlidonias_leucopterus_00104,chlidonias leucopterus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/image-6_0.jpg?itok=EyBx4h_2,White-winged Tern,C,WV PM,Laridae,-
135845045-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm1.staticflickr.com/44/135845045_36ce9fbb79_z.jpg,White-winged Tern,C,WV PM,Laridae,-
14338155416-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3849/14338155416_518ce14cba_z.jpg,White-winged Tern,C,WV PM,Laridae,-
14338155436-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3902/14338155436_a17ae9e983_z.jpg,White-winged Tern,C,WV PM,Laridae,-
14357938041-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm6.staticflickr.com/5516/14357938041_9cb03da816_z.jpg,White-winged Tern,C,WV PM,Laridae,-
15960986343-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm9.staticflickr.com/8562/15960986343_9b1c69d102_z.jpg,White-winged Tern,C,WV PM,Laridae,-
16393531888-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm8.staticflickr.com/7353/16393531888_222688ab0a_z.jpg,White-winged Tern,C,WV PM,Laridae,-
16393722190-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm8.staticflickr.com/7402/16393722190_e8f669693e_z.jpg,White-winged Tern,C,WV PM,Laridae,-
16394898439-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm8.staticflickr.com/7339/16394898439_532b22b195_z.jpg,White-winged Tern,C,WV PM,Laridae,-
18404086290-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm9.staticflickr.com/8855/18404086290_380bdd6bc1_z.jpg,White-winged Tern,C,WV PM,Laridae,-
20701346914-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm6.staticflickr.com/5639/20701346914_077022a4df_z.jpg,White-winged Tern,C,WV PM,Laridae,-
20701351764-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm6.staticflickr.com/5675/20701351764_df56162423_z.jpg,White-winged Tern,C,WV PM,Laridae,-
241493261-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm1.staticflickr.com/88/241493261_ac819b8993_z.jpg,White-winged Tern,C,WV PM,Laridae,-
24940276597-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4611/24940276597_a743f4086b_z.jpg,White-winged Tern,C,WV PM,Laridae,-
25062835143-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm2.staticflickr.com/1610/25062835143_cddc10cdf6_z.jpg,White-winged Tern,C,WV PM,Laridae,-
25179862159-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm2.staticflickr.com/1598/25179862159_219748cb28_z.jpg,White-winged Tern,C,WV PM,Laridae,-
26257427571-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm2.staticflickr.com/1582/26257427571_bc3cd80575_z.jpg,White-winged Tern,C,WV PM,Laridae,-
26816367810-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm8.staticflickr.com/7471/26816367810_93ba38c0ca_z.jpg,White-winged Tern,C,WV PM,Laridae,-
27207260122-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm8.staticflickr.com/7517/27207260122_7e3849be71_z.jpg,White-winged Tern,C,WV PM,Laridae,-
301826688-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm1.staticflickr.com/102/301826688_58a86c1766_z.jpg,White-winged Tern,C,WV PM,Laridae,-
3088803147-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3044/3088803147_947cf1dae2_z.jpg,White-winged Tern,C,WV PM,Laridae,-
3235896563-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3107/3235896563_0c0c1b4da0_z.jpg,White-winged Tern,C,WV PM,Laridae,-
36384578681-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4417/36384578681_09206ae71b_z.jpg,White-winged Tern,C,WV PM,Laridae,-
3851961189-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm3.staticflickr.com/2539/3851961189_8be7f8a8b9_z.jpg,White-winged Tern,C,WV PM,Laridae,-
3864795433-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3448/3864795433_c17c9ddc11_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4070686546-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3478/4070686546_acc5784d11_z.jpg,White-winged Tern,C,WV PM,Laridae,-
42219627750-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm2.staticflickr.com/1838/42219627750_4528909e1a_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4605259728-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm4.staticflickr.com/3082/4605259728_e00db0189b_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4652689377-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4035/4652689377_8f73bacacd_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4652698489-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4008/4652698489_78f4505596_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4653310544-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4072/4653310544_a0da76c40c_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4664763460-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4046/4664763460_7f3c5e328a_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4735095105-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4080/4735095105_d8d4f16017_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4824926601-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4143/4824926601_e030c24ce7_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4824926651-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4121/4824926651_b21688da3f_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4825535538-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4117/4825535538_02cc552f97_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4825535586-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4098/4825535586_c00dd60eb1_z.jpg,White-winged Tern,C,WV PM,Laridae,-
4833644655-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm5.staticflickr.com/4091/4833644655_6b89f5f159_z.jpg,White-winged Tern,C,WV PM,Laridae,-
508726352-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm1.staticflickr.com/221/508726352_8a1766f74b_z.jpg,White-winged Tern,C,WV PM,Laridae,-
509064415-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm1.staticflickr.com/196/509064415_11f2007e8f_z.jpg,White-winged Tern,C,WV PM,Laridae,-
5406735045-Chlidonias-leucopterus,chlidonias leucopterus,flickr,http://farm6.staticflickr.com/5252/5406735045_6c2cbf6bd9_z.jpg,White-winged Tern,C,WV PM,Laridae,-
